sentry_id,shareId,shortId,title,culprit,permalink,logger,level,status,substatus,isPublic,platform,type,numComments,assignedTo,isBookmarked,isSubscribed,subscriptionDetails,hasSeen,annotations,issueType,issueCategory,priority,priorityLockedAt,isUnhandled,count,userCount,firstSeen,lastSeen,filtered,project.id,project.name,project.slug,project.platform,metadata.value,metadata.type,metadata.filename,metadata.function,metadata.in_app_frame_mix,metadata.sdk.name,metadata.sdk.name_normalized,metadata.initial_priority,metadata.title,stats.24h,lifetime.count,lifetime.userCount,lifetime.firstSeen,lifetime.lastSeen,lifetime.stats,metadata.seer_similarity.similarity_model_version,metadata.seer_similarity.request_hash
6512055827,,FIREFOX-IOS-2H8W,EXC_BAD_ACCESS: _unsubscribeToScrollNotificationsIfNecessary: > initWithOptions:capacity: >,Tab.__ivar_destroyer,https://mozilla.sentry.io/issues/6512055827/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T16:55:32Z,2025-04-07T16:55:32Z,,6176941,firefox-ios,firefox-ios,apple-ios,"_unsubscribeToScrollNotificationsIfNecessary: > initWithOptions:capacity: >
KERN_INVALID_ADDRESS at 0x1e.",EXC_BAD_ACCESS,Tab.swift,Tab.__ivar_destroyer,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 0]]",2,2,2025-04-04T19:53:52Z,2025-04-07T16:55:32Z,,,
6509952344,,FIREFOX-IOS-2H8B,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",UIView.pinToSuperview,https://mozilla.sentry.io/issues/6509952344/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T02:51:36Z,2025-04-07T02:51:36Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",8,8,2025-04-04T10:59:51Z,2025-04-07T02:51:36Z,,,
6509276805,,FIREFOX-IOS-2H88,EXC_BAD_ACCESS: initWithOptions:capacity: >,Tab.__ivar_destroyer,https://mozilla.sentry.io/issues/6509276805/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T17:00:43Z,2025-04-07T17:00:43Z,,6176941,firefox-ios,firefox-ios,apple-ios,"initWithOptions:capacity: >
KERN_INVALID_ADDRESS at 0x1e.",EXC_BAD_ACCESS,Tab.swift,Tab.__ivar_destroyer,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 1], [1744048800, 0]]",4,4,2025-04-04T07:37:42Z,2025-04-07T17:00:43Z,,,
6508418231,,FIREFOX-IOS-2H7Y,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",TabWebView.init,https://mozilla.sentry.io/issues/6508418231/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T18:10:36Z,2025-04-07T18:10:36Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,Tab.swift,TabWebView.init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 1]]",2,2,2025-04-04T03:39:44Z,2025-04-07T18:10:36Z,,,
6501903688,,FIREFOX-IOS-2H6D,NSMallocException: *** -[NSObject allocWithZone:]: attempt to allocate object of class 'UIView' failed,UIView.__allocating_init,https://mozilla.sentry.io/issues/6501903688/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T20:39:48Z,2025-04-06T20:39:48Z,,6176941,firefox-ios,firefox-ios,apple-ios,*** -[NSObject allocWithZone:]: attempt to allocate object of class 'UIView' failed,NSMallocException,<compiler-generated>,UIView.__allocating_init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 1], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-04-02T21:29:50Z,2025-04-06T20:39:48Z,,,
6495150737,,FIREFOX-IOS-2H4Z,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",UIView.pinToSuperview,https://mozilla.sentry.io/issues/6495150737/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T02:11:50Z,2025-04-07T02:11:50Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-04-01T10:02:42Z,2025-04-07T02:11:50Z,,,
6345556420,,FIREFOX-IOS-2FQ3,NSInternalInconsistencyException: Memory exhaustion. Attempted to grow storage from 16384 to 65536 bits.,ToolbarButton.configure,https://mozilla.sentry.io/issues/6345556420/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T06:18:48Z,2025-04-07T06:18:48Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to grow storage from 16384 to 65536 bits.,NSInternalInconsistencyException,ToolbarButton.swift,ToolbarButton.configure,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 1], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-03-02T03:30:23Z,2025-04-07T06:18:48Z,,,
6335632966,,FIREFOX-IOS-2FE0,"EXC_BAD_ACCESS: Exception 1, Code 2, Subcode 306368265248 >",URL.init,https://mozilla.sentry.io/issues/6335632966/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T03:06:44Z,2025-04-07T03:06:44Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 2, Subcode 306368265248 >
KERN_PROTECTION_FAILURE at 0x4754f8bc20.",EXC_BAD_ACCESS,<stdin>,URL.init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 1], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",4,4,2025-02-27T01:40:10Z,2025-04-07T03:06:44Z,,,
6319983951,,FIREFOX-IOS-2EW2,NSInternalInconsistencyException: Tried accessing the col index for a variable that is a row head:objective{id: 598},ConstraintMaker.removeConstraints,https://mozilla.sentry.io/issues/6319983951/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T12:45:40Z,2025-04-07T12:45:40Z,,6176941,firefox-ios,firefox-ios,apple-ios,Tried accessing the col index for a variable that is a row head:objective{id: 598},NSInternalInconsistencyException,,ConstraintMaker.removeConstraints,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 1], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",3,3,2025-02-21T08:07:09Z,2025-04-07T12:45:40Z,,,
6319878919,,FIREFOX-IOS-2EVZ,EXC_BREAKPOINT: Could not allocate memory.,_ArrayBuffer._consumeAndCreateNew,https://mozilla.sentry.io/issues/6319878919/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T02:31:51Z,2025-04-07T02:31:51Z,,6176941,firefox-ios,firefox-ios,apple-ios,Could not allocate memory.,EXC_BREAKPOINT,,_ArrayBuffer._consumeAndCreateNew,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-02-21T07:09:07Z,2025-04-07T02:31:51Z,,,
6313883570,,FIREFOX-IOS-2EPG,EXC_BAD_ACCESS: `ZTړD > CBE3AC84-B54F-495F-8456-07C952185B55-12 >,nw_protocol_error,https://mozilla.sentry.io/issues/6313883570/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T10:15:45Z,2025-04-07T10:15:45Z,,6176941,firefox-ios,firefox-ios,apple-ios,"`ZTړD > CBE3AC84-B54F-495F-8456-07C952185B55-12 >
KERN_INVALID_ADDRESS at 0x40.",EXC_BAD_ACCESS,,nw_protocol_error,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 1], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-02-19T12:19:49Z,2025-04-07T10:15:45Z,,,
6280905842,,FIREFOX-IOS-2DEA,NSInvalidArgumentException: *** -[NSURL initFileURLWithPath:]: nil string parameter,DiskStorage.Backend.allFileURLs,https://mozilla.sentry.io/issues/6280905842/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T19:17:45Z,2025-04-06T19:17:45Z,,6176941,firefox-ios,firefox-ios,apple-ios,*** -[NSURL initFileURLWithPath:]: nil string parameter,NSInvalidArgumentException,DiskStorage.swift,DiskStorage.Backend.allFileURLs,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 1], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-02-08T09:32:25Z,2025-04-06T19:17:45Z,,,
6266736980,,FIREFOX-IOS-2CXS,sqlite3_finalize,,https://mozilla.sentry.io/issues/6266736980/,,warning,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,medium,,False,1,1,2025-04-07T11:15:00Z,2025-04-07T11:15:00Z,,6176941,firefox-ios,firefox-ios,apple-ios,"MXDiskWriteException totalWritesCaused:1,073.755 MB",,,sqlite3_finalize,system-only,sentry.cocoa,sentry.cocoa,50,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 1], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",5,5,2025-02-03T04:38:00Z,2025-04-07T11:15:00Z,,,
6265373774,,FIREFOX-IOS-2CVX,EXC_BAD_ACCESS: 589B6EC6-5C13-4F8A-B769-692E027FCCC9-12 > ejv2t6SA99c36NhfjY8tosAcjylM4.6iGMsbrcjvVdz72vpDjeMyX9p.x_R2ek7SWn06.rRJ3OL4EEfLF_IFLp6w51vqj0pfrBIRomCQNz7j39S3S4mPh2m79GhHmnVuwdazwjXoGjzQgZLluY4TNKJV3rRhxG6.YEAhhSFkO.aSEqQHvhlyOshbzYxkRqf6lKXYYZpB6LsicT2h073...,nw_protocol_error,https://mozilla.sentry.io/issues/6265373774/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T19:02:39Z,2025-04-06T19:02:39Z,,6176941,firefox-ios,firefox-ios,apple-ios,"589B6EC6-5C13-4F8A-B769-692E027FCCC9-12 > ejv2t6SA99c36NhfjY8tosAcjylM4.6iGMsbrcjvVdz72vpDjeMyX9p.x_R2ek7SWn06.rRJ3OL4EEfLF_IFLp6w51vqj0pfrBIRomCQNz7j39S3S4mPh2m79GhHmnVuwdazwjXoGjzQgZLluY4TNKJV3rRhxG6.YEAhhSFkO.aSEqQHvhlyOshbzYxkRqf6lKXYYZpB6LsicT2h073CPutLDJqWCTwiogX4Liii6gH_2U2B1KNhcBJ0VER9tZf46yoCaZpNXy9TSJO8FtdXMk8qWkkMzBu5NUvjJ0lg3zMid6Q7KbJH2szJ2Mxtbd4crzTPMKdTfH6XQ4840einsDWMwrdjYkOTd6SGXVyze9ZZRwf0 >
KERN_INVALID_ADDRESS at 0x69362e344d6c79a2.",EXC_BAD_ACCESS,,nw_protocol_error,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 1], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",5,5,2025-02-02T10:43:49Z,2025-04-06T19:02:39Z,,,
6259794266,,FIREFOX-IOS-2CMY,EXC_BAD_ACCESS: _invocationWithMethodSignature:frame: > ?lo=1 > setKeyboardAppearance: >,Tab.applyTheme,https://mozilla.sentry.io/issues/6259794266/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T15:57:18Z,2025-04-07T15:57:18Z,,6176941,firefox-ios,firefox-ios,apple-ios,"_invocationWithMethodSignature:frame: > ?lo=1 > setKeyboardAppearance: >
KERN_INVALID_ADDRESS at 0x140.",EXC_BAD_ACCESS,Tab.swift,Tab.applyTheme,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",4,3,2025-01-30T23:08:51Z,2025-04-07T15:57:18Z,,,
6258256667,,FIREFOX-IOS-2CKB,NSMallocException: *** -[NSObject allocWithZone:]: attempt to allocate object of class 'UILabel' failed,UIView.__allocating_init,https://mozilla.sentry.io/issues/6258256667/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T06:38:44Z,2025-04-07T06:38:44Z,,6176941,firefox-ios,firefox-ios,apple-ios,*** -[NSObject allocWithZone:]: attempt to allocate object of class 'UILabel' failed,NSMallocException,<compiler-generated>,UIView.__allocating_init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 1], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",3,3,2025-01-30T10:53:52Z,2025-04-07T06:38:44Z,,,
6251898926,,FIREFOX-IOS-2CD7,EXC_BAD_ACCESS: superlayer > tension: >,closure in TopTabDisplayManager.refreshStore,https://mozilla.sentry.io/issues/6251898926/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T14:08:42Z,2025-04-07T14:08:42Z,,6176941,firefox-ios,firefox-ios,apple-ios,"superlayer > tension: >
KERN_INVALID_ADDRESS at 0x4.",EXC_BAD_ACCESS,TopTabDisplayManager.swift,closure in TopTabDisplayManager.refreshStore,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 1], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",6,6,2025-01-27T22:26:26Z,2025-04-07T14:08:42Z,,,
6238641280,,FIREFOX-IOS-2BZ4,EXC_BAD_ACCESS: 03-31T23%3A10%3A02%22%7D > 9A0759D9-1C8F-4682-A501-B113C961B650-13 >,nw_protocol_error,https://mozilla.sentry.io/issues/6238641280/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T22:55:36Z,2025-04-06T22:55:36Z,,6176941,firefox-ios,firefox-ios,apple-ios,"03-31T23%3A10%3A02%22%7D > 9A0759D9-1C8F-4682-A501-B113C961B650-13 >
KERN_INVALID_ADDRESS at 0x7238.",EXC_BAD_ACCESS,,nw_protocol_error,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 1], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",2,2,2025-01-22T23:10:47Z,2025-04-06T22:55:36Z,,,
6237561960,,FIREFOX-IOS-2BXX,EXC_BREAKPOINT: metrics#preferences.recently_visited,rkv::backend::impl_safe::transaction::RwTransactionImpl::put,https://mozilla.sentry.io/issues/6237561960/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T15:40:25Z,2025-04-07T15:40:25Z,,6176941,firefox-ios,firefox-ios,apple-ios,metrics#preferences.recently_visited,EXC_BREAKPOINT,,rkv::backend::impl_safe::transaction::RwTransactionImpl::put,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",5,5,2025-01-22T16:08:59Z,2025-04-07T15:40:25Z,,,
6229846191,,FIREFOX-IOS-2BMF,NSMallocException: *** -[NSObject allocWithZone:]: attempt to allocate object of class '_UIRefreshControlModernReplicatorView' failed,TabScrollingController.configureRefreshControl,https://mozilla.sentry.io/issues/6229846191/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T08:44:40Z,2025-04-07T08:44:40Z,,6176941,firefox-ios,firefox-ios,apple-ios,*** -[NSObject allocWithZone:]: attempt to allocate object of class '_UIRefreshControlModernReplicatorView' failed,NSMallocException,TabScrollController.swift,TabScrollingController.configureRefreshControl,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 1], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",4,4,2025-01-19T13:52:43Z,2025-04-07T08:44:40Z,,,
6224270508,,FIREFOX-IOS-2BCA,NSMallocException: *** -[NSObject allocWithZone:]: attempt to allocate object of class 'UITraitCollection' failed,closure in TopTabDisplayManager.refreshStore,https://mozilla.sentry.io/issues/6224270508/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T08:45:38Z,2025-04-07T08:45:38Z,,6176941,firefox-ios,firefox-ios,apple-ios,*** -[NSObject allocWithZone:]: attempt to allocate object of class 'UITraitCollection' failed,NSMallocException,TopTabDisplayManager.swift,closure in TopTabDisplayManager.refreshStore,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 1], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",10,9,2025-01-16T20:55:49Z,2025-04-07T08:45:38Z,,,
6215384368,,FIREFOX-IOS-2AZ9,EXC_BAD_ACCESS: channel-flow > quic-connection >,os_trace_blob_addns,https://mozilla.sentry.io/issues/6215384368/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T14:03:43Z,2025-04-07T14:03:43Z,,6176941,firefox-ios,firefox-ios,apple-ios,"channel-flow > quic-connection >
KERN_INVALID_ADDRESS at 0xb00000001.",EXC_BAD_ACCESS,,os_trace_blob_addns,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 1], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",8,8,2025-01-13T05:07:17Z,2025-04-07T14:03:43Z,,,
6209768154,,FIREFOX-IOS-2AKB,EXC_BREAKPOINT: Could not allocate memory.,_ContiguousArrayBuffer.init,https://mozilla.sentry.io/issues/6209768154/,,fatal,unresolved,regressed,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-06T23:42:57Z,2025-04-06T23:42:57Z,,6176941,firefox-ios,firefox-ios,apple-ios,Could not allocate memory.,EXC_BREAKPOINT,,_ContiguousArrayBuffer.init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 1], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",3,3,2025-01-10T08:59:27Z,2025-04-06T23:42:57Z,,,
